"id_marker";"date_time";"description";"latitude";"longitude";"statut";"type_marker_id";"user_id"
663;"";"Eglise Evangélique EEMA";5.4313297;-4.026559;"1";1;0
664;"";"Eglise evangelique";5.2957408;-3.9575706;"1";1;0
665;"";"Eglise Evangélique";5.4467163;-4.0642025;"1";1;0
666;"";"Mosquée Nour";5.440511;-4.0725408;"1";1;0
667;"";"Mosquée Nabil";5.4427746;-4.0715497;"1";1;0
668;"";"Eglise Evangelique Mission Pour Chris";5.4388929;-4.0698693;"1";1;0
669;"";"Mission Dehima en CI Paroisse Lulu Jacques";5.4459116;-4.0636858;"1";1;0
670;"";"Mosquéu NOUROULOUDHA";5.2959512;-3.9591923;"1";1;0
671;"";"Eglise de Dieu";5.301757;-3.9561185;"1";1;0
672;"";"Eglise Evangélique la Race des Vainquers";5.3018742;-3.9558318;"1";1;0
673;"";"Mission Evangelique MEARD";5.3003719;-3.9554255;"1";1;0
674;"";"Centre Evangelisation Polyvalent";5.4466516;-4.0795068;"1";1;0
675;"";"Eglise Methodiste Unie de CI";5.4462017;-4.0784202;"1";1;0
676;"";"Ministère de la vie chrétienne profonde";5.2961853;-3.9588597;"1";1;0
677;"";"Eglise Pentecôtiste International en CI Temple La Grâce";5.444109;-4.0625891;"1";1;0
678;"";"Communauté Evangélique du Christ La Semence";5.4445535;-4.062003;"1";1;0
679;"";"Eglise Evangélique Ministère de la Délivrance par le Feu de Jésus Christ";5.4442518;-4.061535;"1";1;0
680;"";"église";5.4444107;-4.0448899;"1";1;0
681;"";"église mission de la grâce";5.4460341;-4.0473153;"1";1;0
682;"";"Mosquée Souleymane";5.4437992;-4.0641213;"1";1;0
683;"";"Grande Mosquée";5.3044595;-3.9583196;"1";1;0
684;"";"Eglise Evangélique ""Temple Bethshaida""""""";5.3046324;-3.9587635;"1";1;0
685;"";"Mosquée Al Moudjahidinesl";5.3046044;-3.9590619;"1";1;0
686;"";"Mosquée dAhl-Baldr";5.3033378;-3.9589278;"1";1;0
687;"";"Eglise Christianisme Céleste Ebenezer";5.3031568;-3.9586327;"1";1;0
688;"";"Eglise Evangelique (Ministère Evangelique d'Adoration Iternational)";5.3015864;-3.9584564;"1";1;0
689;"";"Mosquée El Hadj Seydou Sana";5.3011898;-3.9585127;"1";1;0
690;"";"Eglise Protestante Baptiste Oeuvre et Mission Internationale";5.3005522;-3.9586897;"1";1;0
691;"";"Sacerdoce Royal - Prophète Zady";5.3475171;-4.0797017;"1";1;0
692;"";"Eglise Evangelique";5.2843713;-3.9493865;"1";1;0
693;"";"Mission Mondiale de Jésus Christ";5.3025946;-3.9642476;"1";1;0
694;"";"Eglise Medra";5.3004908;-3.952475;"1";1;0
695;"";"Eglise Evangelique Chambre Haute";5.2999917;-3.951434;"1";1;0
696;"";"Zawya Rasrou Dine";5.3055877;-3.9545189;"1";1;0
697;"";"Eglise Evangelique Protestante";5.3013237;-3.9534859;"1";1;0
698;"";"Shilo";5.3011391;-3.9500222;"1";1;0
699;"";"Paroisse Notre Dame de lAssomption de prodomo";5.3007018;-3.9488474;"1";1;0
700;"";"Eglise MIEDA";5.3007792;-3.9483733;"1";1;0
701;"";"Paroisse Saint Jacob";5.4439407;-4.0802173;"1";1;0
702;"";"Mosquée Houda";5.4408701;-4.0763904;"1";1;0
703;"";"Centrede Prière Bethzata";5.4397994;-4.0769906;"1";1;0
704;"";"Eglise Evangelique Assemblées de Dieu";5.4380758;-4.0774083;"1";1;0
705;"";"Eglise Evangelique Reveil Des Nations";5.4333216;-4.0326557;"1";1;0
706;"";"Eglise Parole de Vie";5.2882319;-3.9503017;"1";1;0
707;"";"Eglise";5.2978568;-3.94741;"1";1;0
708;"";"Eglise la Restauration du Dieu Vivant";5.2982086;-3.9502595;"1";1;0
709;"";"Eglise Evangelique El Kabod";5.4450488;-4.0834594;"1";1;0
710;"";"Le Temple Chandelier d'Or";5.4550396;-4.069998;"1";1;0
711;"";"Eglise Evangélique Mission de Jésus Chist";5.4448656;-4.0629125;"1";1;0
712;"";"Eglise Evangélique La Race Des vainqueurs";5.445396;-4.0669578;"1";1;0
713;"";"Eglise Le Temple Du Tabernacle";5.4548904;-4.0691642;"1";1;0
714;"";"Eglise Temple Maranatha";5.452947;-4.0671355;"1";1;0
715;"";"Eglise Mission International De La Foi";5.4506847;-4.0687736;"1";1;0
716;"";"Eglise Temple de La Transformation";5.4550249;-4.0703957;"1";1;0
717;"";"Eglise Evangélique CMA";5.4543801;-4.0702924;"1";1;0
718;"";"Mission Evangélique Santuaire du Salut";5.4450075;-4.0649246;"1";1;0
719;"";"Centre Evangélique De Réveil Spirituel";5.4471782;-4.068203;"1";1;0
720;"";"Mosquée Nouroul Islam";5.4513135;-4.0685852;"1";1;0
721;"";"Eglise MIREPA";5.454836;-4.0706276;"1";1;0
722;"";"Eglise Catholique";5.4535691;-4.0708047;"1";1;0
723;"";"Mosquée Koné";5.4455024;-4.0664294;"1";1;0
724;"";"Eglise Evangélique De Pentecôte Shilo";5.4490807;-4.0682533;"1";1;0
725;"";"Eglise Evangelique De Royaume De Stabilité";5.4478671;-4.0739952;"1";1;0
726;"";"Eglise Evangelique La Fontaine";5.4426658;-4.0743573;"1";1;0
727;"";"Eglise Pentecôte du Salut";5.4517935;-4.0681762;"1";1;0
728;"";"Eglise";5.4509778;-4.0582319;"1";1;0
729;"";"Eglise Chrétienne des Rachetés de Dieu";5.4531766;-4.0661779;"1";1;0
730;"";"Eglise";5.4543728;-4.0671375;"1";1;0
731;"";"Eglise Evangelique Docteur Maman";5.4424301;-4.0738101;"1";1;0
732;"";"Eglise Ptotestante CMA";5.4441774;-4.0525017;"1";1;0
733;"";"Eglise Baptiste";5.4462571;-4.0542991;"1";1;0
734;"";"Camp De Prière La Piscine De Bethesda";5.4511847;-4.0494141;"1";1;0
735;"";"Eglise Cathédrale de l'Abondance";5.4483364;-4.0646853;"1";1;0
736;"";"Eglise Apostolique De La Foi";5.4517948;-4.0744472;"1";1;0
737;"";"Eglise Uesso";5.4435542;-4.0720439;"1";1;0
738;"";"Eglise International de la Gloire du Christ";5.4559388;-4.0656455;"1";1;0
739;"";"Eglise protestante oeuvre et mission internatinale";5.4258358;-4.0223359;"1";1;0
740;"";"Eglise des Saints des Derniers Jours";5.4512114;-4.0537633;"1";1;0
741;"";"Mosquée Sanogo";5.4608303;-4.049512;"1";1;0
742;"";"Eglise De Jesus Christ Des Saints Des Derniers Jours";5.4602929;-4.0499351;"1";1;0
743;"";"Eglise";5.4561671;-4.048187;"1";1;0
744;"";"Eglise Catholique Louis Marie Palazzolo";5.4584273;-4.0436661;"1";1;0
745;"";"";5.4506921;-4.0783511;"1";1;0
746;"";"Mission Evangelico Temple";5.4445348;-4.0746155;"1";1;0
747;"";"Eglise évangélique baptiste missionnnaire";5.4474232;-4.0502509;"1";1;0
748;"";"Eglise MIC-CI";5.4552953;-4.0501671;"1";1;0
749;"";"Mosquée Nadjat Bamba";5.452985;-4.0447571;"1";1;0
750;"";"Eglise";5.4311655;-4.0315935;"1";1;0
751;"";"Eglise Evangelique La Nouvel Jerusalem";5.4379603;-4.0528768;"1";1;0
752;"";"ONG Missionnaire De L'Evangile Du Christ";5.4403341;-4.0528272;"1";1;0
753;"";"Eglise Fousquare";5.4362121;-4.0523525;"1";1;0
754;"";"Eglise Evangelique Foursquare";5.4361627;-4.052158;"1";1;0
755;"";"Eglise Evangelique Jesus Christ Est Seigneur De Cote D ivoire";5.4371733;-4.0834285;"1";1;0
756;"";"Eglise De Jesus Christ Des Saints Des Derniers Jours";5.4476909;-4.0487248;"1";1;0
757;"";"Mosquée De La Paix Adja Korotoum Djakité";5.4446503;-4.0457428;"1";1;0
758;"";"Eglise Du Christianisme Céleste";5.4440048;-4.0426013;"1";1;0
759;"";"Mosquée de la gare";5.4417219;-4.0440671;"1";1;0
760;"";"Mosquée Remblais";5.2971904;-3.9646838;"1";1;0
761;"";"Eglise Messia";5.3012359;-3.966112;"1";1;0
762;"";"Mosquée Siaka Bamba";5.3012319;-3.9662067;"1";1;0
763;"";"Mosquée Aliizat";5.3029599;-3.9666807;"1";1;0
764;"";"Eglise";5.4406665;-4.0822309;"1";1;0
765;"";"Eglise Mission Evangelique";5.4353436;-4.0824381;"1";1;0
766;"";"Eglise Catholique Chapel Emmanuel";5.4390304;-4.0805465;"1";1;0
767;"";"Eglise Protestante Evangelique";5.458777;-4.0534562;"1";1;0
768;"";"Eglise Evangelique Beraca";5.46057;-4.0516236;"1";1;0
769;"";"Mosquée Salam";5.4564294;-4.0533529;"1";1;0
770;"";"Mosquée Moussa Koné";5.2899513;-3.9595433;"1";1;0
771;"";"Eglise Evangélique la Moisson du Christ";5.2908239;-3.9597076;"1";1;0
772;"";"Eglise Saint-Etienne";5.2906316;-3.962135;"1";1;0
773;"";"Eglise Dehima";5.2905342;-3.9597063;"1";1;0
774;"";"Mosquée Bilal";5.2934119;-3.955972;"1";1;0
775;"";"Eglise Méthodiste Unie de Côte d'Ivoire";5.2913661;-3.9571884;"1";1;0
776;"";"Eglise Pentécôtiste de Côte d'Ivoire";5.2884496;-3.956774;"1";1;0
777;"";"Eglise Puissance de Feu";5.4374537;-4.0560968;"1";1;0
778;"";"Mosquée Djedja";5.4396459;-4.057226;"1";1;0
779;"";"Mosquée Salam";5.4383135;-4.059121;"1";1;0
780;"";"Eglise du Nazareen";5.4369564;-4.0521312;"1";1;0
781;"";"Mosquée Akira Bismirabika";5.4565275;-4.0494423;"1";1;0
782;"";"Mosquée Mori Bamba";5.4522474;-4.0479013;"1";1;0
783;"";"Eglise des Assemblées de Dieu";5.4535637;-4.0427193;"1";1;0
784;"";"Mosquée Faridaws";5.4552219;-4.0422238;"1";1;0
785;"";"Eglise Mission Mondiale des Sions";5.4448533;-4.0436467;"1";1;0
786;"";"Mosquée El Hadj Ibrahima";5.4427886;-4.0456805;"1";1;0
787;"";"Mosquée Moussa Bakayoko";5.4315954;-4.0281039;"1";1;0
788;"";"Eglise MESAN";5.4313263;-4.0281998;"1";1;0
789;"";"Eglise";5.4320383;-4.0345624;"1";1;0
790;"";"Mosquée Oumar Sako";5.422987;-4.028164;"1";1;0
791;"";"Mosquée Djibril Diaby";5.4230124;-4.026097;"1";1;0
792;"";"Mosquée du Petit Marché de Derrière Rail";5.4268792;-4.0227784;"1";1;0
793;"";"Eglise Baptiste La Gloire de Dieu";5.4261899;-4.0213659;"1";1;0
794;"";"Eglise Communautaire des Frères Chrétien de CI";5.2906677;-3.9554925;"1";1;0
795;"";"Mission Evangelique Pour la Révélation de Jésus Aux Nations";5.290395;-3.955453;"1";1;0
796;"";"Eglise Evangelique";5.2926902;-3.9566526;"1";1;0
797;"";"Eglise Ministère International Pour la Mission de Jesus Christ";5.2892428;-3.9546315;"1";1;0
798;"";"Eglise Evangelique";5.2892068;-3.955746;"1";1;0
799;"";"Eglise Evangelique";5.2883267;-3.9554516;"1";1;0
800;"";"chapelle notre dame de lourdes de zinsou";5.3827915;-3.9811427;"1";1;0
801;"";"A.J.MCI";5.2102398;-3.7388296;"1";1;0
802;"";"Sacerdoce Royal - Le Sanctuaire des Rois";5.3470829;-4.0797771;"1";1;0
803;"";"Communauté Harriste d’Agbékoi";5.4304983;-4.011226;"1";1;0
804;"";"Mission Charismatique des Vainqueurs";5.3234183;-4.103904;"1";1;0
805;"";"Église Saint Augustin d’Aboboté";5.4127992;-4.0038713;"1";1;0
806;"";"Évêché";5.1951881;-3.7340084;"1";1;0
807;"";"Mosquée du Plateau";5.3195035;-4.0157108;"1";1;0
808;"";"Église évangélique CMA Koumassi 02.";5.2960534;-3.9634286;"1";1;0
809;"";"Église Notre Dame de la Nativité";5.3999308;-3.9503853;"1";1;0
810;"";"Assemblée de Dieu";5.3616608;-4.0264469;"1";1;0
811;"";"Misadel";5.3282039;-4.1104236;"1";1;0
812;"";"Mider";5.3126467;-4.1070828;"1";1;0
813;"";"Camp de prière";5.3133141;-4.1074912;"1";1;0
814;"";"Mission de l'Église évangélique ivoirienne";5.3156204;-4.1065603;"1";1;0
815;"";"Mission La restauration";5.3188369;-4.1057544;"1";1;0
816;"";"Notre Dame de l’assomption de Gesco";5.3659224;-4.1037911;"1";1;0
817;"";"Eglise Primitive Dans Le Monde";5.362852;-4.0001446;"1";1;0
818;"";"Assemblée de Dieu d'Anyama (Esperance)";5.5047548;-4.0466952;"1";1;0
819;"";"Mosquée du centre rawyan de Yopougon";5.3153092;-4.1048061;"1";1;0
820;"";"Assemblée de Dieu Jean Folly Port Bouet BÉTHEL";5.2480162;-3.9100129;"1";1;0
821;"";"Mission évangélique Shammah";5.2598604;-3.8998896;"1";1;0
822;"";"Église universelle (ex Cinéma la paix )";5.334149;-4.0553953;"1";1;0
823;"";"Centre Marie Eugénie";5.3983255;-3.9929321;"1";1;0
824;"";"Eglise de jesus christ des saints des derniers jours";5.3203606;-4.0474992;"1";1;0
825;"";"Église assemblee de Dieu";5.2599753;-3.9818142;"1";1;0
826;"";"Chapelle Sacrés stigmates";5.453725;-4.070772;"1";1;0
827;"";"Centre missionnaire la Cité du Sacre cœur";5.371161;-3.9535912;"1";1;0
828;"";"Mission Christ parole de foi";5.3972132;-3.9859573;"1";1;0
829;"";"Salle des Royaumes des Témoin de Jéhovah";5.2421193;-3.8924634;"1";1;0
830;"";"Paroisse Saint Jean Marie Vianey de Koweit";5.3181307;-4.054234;"1";1;0
831;"";"Paroisse Saint Vincent de Paul Apotre de la Charité";5.3106155;-4.0418288;"1";1;0
832;"";"Eglise Sainte Famille";5.3545629;-3.9684704;"1";1;0
833;"";"Paroisse Notre Dame du Perpétuel Secours de Treichville";5.3047439;-4.0034236;"1";1;0
834;"";"Sainte Thérèse d’Avila";5.386336;-4.07476;"1";1;0
835;"";"Église Protestante Baptiste Œuvres et Mission Internationale";5.3705232;-4.0009255;"1";1;0
836;"";"Winners ‘ Chapel International";5.3599652;-3.9297703;"1";1;0
837;"";"Sanctuaire notre dame de Cana";5.218945;-4.2820917;"1";1;0
838;"";"Mosquée Farouk";5.3494995;-4.080612;"1";1;0
839;"";"Église christianisme celeste";5.4151557;-4.0319323;"1";1;0
840;"";"Grand mosquée de Sagbé céleste";5.4192178;-4.0309032;"1";1;0
841;"";"Biogi";5.2354108;-3.7717056;"1";1;0
842;"";"Mission la Puissance de la Parole de Dieu";5.3422524;-4.0922108;"1";1;0
843;"";"ÉGLISE CHRISTIANISME CÉLESTE";5.415226;-4.0319007;"1";1;0
844;"";"Assemblée de Dieu Temple Bethsaida Port-Bouët II";5.3436235;-4.0942267;"1";1;0
845;"";"Maison communautaire mère du divin amour";5.3704368;-3.9773389;"1";1;0
846;"";"Église Évangélique la Puissance de Jésus";5.3554294;-4.0045206;"1";1;0
847;"";"Mosquée Muhammad";5.331931;-4.0756685;"1";1;0
848;"";"Chapelle Sainte Anne de Vitré 1";5.2425257;-3.7717067;"1";1;0
849;"";"Eglise Méthodiste Unie de Côte d'Ivoire";5.3415841;-4.0892643;"1";1;0
850;"";"Église harriste d'Andokoi";5.3648356;-4.0680128;"1";1;0
851;"";"angre st embroise";5.4078112;-3.9916747;"1";1;0
852;"";"angre grande mosquée";5.406127;-3.9834474;"1";1;0
853;"";"Riviera grande mosquée";5.3373857;-3.9785422;"1";1;0
854;"";"Mosquée de Zone 4";5.2907094;-3.9804076;"1";1;0
855;"";"Terrain Jun Dojo de Mahikari Yopougon";5.3322046;-4.0976513;"1";1;0
856;"";"Eglise Charismarique du Saint Esprit de Côte d'Ivoire";5.414721;-3.9866504;"1";1;0
857;"";"Eglise Evangelique Amac";5.4099586;-4.0094666;"1";1;0
858;"";"Délivrance";5.4389486;-4.014336;"1";1;0
859;"";"Eglise Saint Des Derniers Jours";5.4454512;-4.0130204;"1";1;0
860;"";"Institut Shalom Eglise";5.4387026;-4.0077572;"1";1;0
861;"";"Eglise Saint Pierre de Blockhaus";5.3246682;-3.9978003;"1";1;0
862;"";"Mission Évangélique Buisson Ardent";5.3959137;-3.9915633;"1";1;0
863;"";"Église Chrétienne Racheté De Dieu";5.4103161;-4.0064695;"1";1;0
864;"";"Église Assemblée De Dieu";5.329602;-3.955028;"1";1;0
865;"";"Église Évangélique";5.4064133;-3.989946;"1";1;0
866;"";"Église De Pentecôte De Ci";5.4075417;-3.9883599;"1";1;0
867;"";"Église Ccie";5.4108032;-3.9842578;"1";1;0
868;"";"Église Catholique St Michel Archange De Mpouto";5.3285318;-3.9493305;"1";1;0
869;"";"Mission Évangélique Schadrak";5.3295703;-3.9524858;"1";1;0
870;"";"Missions Évangéliques Rehoboth";5.3860669;-3.9932385;"1";1;0
871;"";"Assemblée De Dieu Du 7Eme Tranche";5.3846505;-3.9901384;"1";1;0
872;"";"Église Du Christ D'Abidjan";5.4111667;-3.9841383;"1";1;0
873;"";"Centre De Mémorisation Du Saint Coran";5.4135766;-4.013952;"1";1;0
874;"";"Mfm Reveil Église";5.4383907;-4.019101;"1";1;0
875;"";"Eglise universelle";5.4552271;-4.0110712;"1";1;0
876;"";"Eglise Assemblées de Dieu";5.3816255;-3.9373063;"1";1;0
877;"";"Église El Béthel";5.3936434;-3.9761626;"1";1;0
878;"";"Église La Bénédiction";5.3707062;-3.9684323;"1";1;0
879;"";"Temple Le Jourdan D'Anono";5.3421395;-3.9714004;"1";1;0
880;"";"Paroisse Lumière Akeikoi";5.4458116;-4.0141863;"1";1;0
881;"";"Eglise Évangéliques Internationale Foursquare CI";5.3639855;-3.9434807;"1";1;0
882;"";"Eglise Mont Sion";5.3688857;-3.9419441;"1";1;0
883;"";"Association des églises Baptiste évangéliques de Cote d'ivoire";5.353406;-3.961976;"1";1;0
884;"";"Mission Apostolique de la Foi Internationale";5.4146509;-4.0098073;"1";1;0
885;"";"Ministère du Reveil Charistimatique des Elus de Dieu";5.4139707;-4.0097999;"1";1;0
886;"";"Eglise Pentecôte Temple de La Liberation";5.4157435;-4.003697;"1";1;0
887;"";"Eglise des Aigles";5.4056022;-4.0025988;"1";1;0
888;"";"Eglise Temple Bethel";5.4180646;-3.9991553;"1";1;0
889;"";"Temoin de Jehovah";5.415735;-4.0047543;"1";1;0
890;"";"Temoin de Jéhovah";5.4369318;-4.0205196;"1";1;0
891;"";"Eglise Béthanie Eben Ezer";5.4056422;-4.0041688;"1";1;0
892;"";"Eglise Protestante";5.3988948;-3.9779216;"1";1;0
893;"";"Eglise Face Au defi Du Nouvel Ordre National";5.4029621;-3.9797675;"1";1;0
894;"";"Eglise Apostolique";5.4171537;-4.0115579;"1";1;0
895;"";"Royaume Universelle";5.434113;-4.0268128;"1";1;0
896;"";"Nour Mohamed";5.4216262;-4.0095297;"1";1;0
897;"";"Anon Alibé";5.4247984;-4.0109834;"1";1;0
898;"";"Eglise du Christ d'Abidjan";5.4355405;-4.0125458;"1";1;0
899;"";"Grande mosquée de Banco 2";5.3547518;-4.0810199;"1";1;0
900;"";"Église Évangélique de Mahanaîm";5.3368879;-4.0690304;"1";1;0
901;"";"Église la Maison Royale du Christ pour toute les Nations";5.3361762;-4.0648284;"1";1;0
902;"";"Église des Assemblées de DIeu";5.3375181;-4.0675043;"1";1;0
903;"";"Église Évangélique MIPS";5.3392704;-4.0726504;"1";1;0
904;"";"Mosquée Ro";5.3453228;-4.0294531;"1";1;0
905;"";"Eglise Famille Glorieuse de Jesus Christ";5.3337893;-4.0727379;"1";1;0
906;"";"Église Merna";5.340658;-4.0680769;"1";1;0
907;"";"ÉGLISE METHODISTE UNIE attecoube";5.3463804;-4.0334871;"1";1;0
908;"";"Mosquée Aicha";5.340182;-4.0294625;"1";1;0
909;"";"Eglise Reveil";5.3296732;-4.0698626;"1";1;0
910;"";"Eglise Pentecôtiste";5.3324119;-4.0632615;"1";1;0
911;"";"Eglise les Saints des Derniers Jour";5.3338314;-4.0666527;"1";1;0
912;"";"Mission Evangile la Source";5.3299617;-4.0617415;"1";1;0
913;"";"Eglise Tabernacle";5.3290817;-4.0670241;"1";1;0
914;"";"Eglise Nahamain";5.3287432;-4.066776;"1";1;0
915;"";"Eglise Evangelique Mission de la Nouvelle Vie de Côte d'Ivoire";5.3309458;-4.0682553;"1";1;0
916;"";"Mission Apostolique et Pentecôtiste Le Chandelier d'Or";5.3323105;-4.0679146;"1";1;0
917;"";"siège COSIM";5.3950734;-3.90803;"1";1;0
918;"";"Eglise Recprosi";5.33378;-4.071897;"1";1;0
919;"";"Salle d'Assemblée des Temoins de Jéhovah";5.329736;-4.0731731;"1";1;0
920;"";"Eglise MIEVA";5.444432;-3.9791711;"1";1;0
921;"";"Quasi Paroisse Saint Jean Baptiste";5.4437893;-3.9799725;"1";1;0
922;"";"Mosquée Hamza";5.4198725;-4.002692;"1";1;0
923;"";"Eglise Vision Prophétique vie de Gloire";5.4555503;-4.0112424;"1";1;0
924;"";"Temple de la Grâce";5.4486568;-4.0139533;"1";1;0
925;"";"Mosquée Hamzar";5.4469012;-4.0143019;"1";1;0
926;"";"Eglise évangélique Réveil international";5.441827;-4.0206817;"1";1;0
927;"";"Eglise de Jésus Christ";5.4454553;-4.0207178;"1";1;0
928;"";"Famille des nations pour l'évangile";5.3592384;-3.9277618;"1";1;0
929;"";"Eglise évangélique des assemblées de Dieu d'Akouedo";5.3637224;-3.936027;"1";1;0
930;"";"Temple Béthanie Église Harriste";5.3232299;-4.0043379;"1";1;0
931;"";"La chapelle Royale de Christ";5.4004;-3.959315;"1";1;0
932;"";"Eglise Bonne Nouvelle de la Grâce";5.3254265;-3.9988501;"1";1;0
933;"";"Mosquée d'Angre Chateau";5.4138538;-3.9832755;"1";1;0
934;"";"Centre Inter Ecclésiastique pour la Propagation de l'Évangile";5.4147611;-3.9942035;"1";1;0
935;"";"Eglise méthodiste unie de Côte d'Ivoire";5.4180708;-3.9913751;"1";1;0
936;"";"Centre évangélique EBEN-EZER";5.3252373;-3.9994553;"1";1;0
937;"";"Ministère international évangélique Béthanie";5.4316442;-3.9903173;"1";1;0
938;"";"Eglise protestante évangélique CMA";5.4305896;-3.9952946;"1";1;0
939;"";"Mission internationale des rachetés de Christ temple de la vérité";5.4271556;-3.9937944;"1";1;0
940;"";"Ministère de Christ liberateur et des oeuvres de Dieu M.C.L.O.D";5.4271595;-3.9934875;"1";1;0
941;"";"Camp de prière et de délivrance montagne de feu église des assemblées élues";5.4247339;-3.9953284;"1";1;0
942;"";"Ministère Pentecôtiste source des grâces";5.4232959;-3.9945142;"1";1;0
943;"";"Eglise évangélique du berger";5.4243031;-3.9905035;"1";1;0
944;"";"Centre international de formation évangélique et eschatologique d'Abidjan";5.3594846;-3.9556146;"1";1;0
945;"";"Eglise protestante évangélique";5.3593751;-3.9547006;"1";1;0
946;"";"Salaf saleh ecole confessionnel islamique";5.4419493;-4.0214523;"1";1;0
947;"";"Eglise évangélique cephas le roc ambassade de la foi vivante";5.4350327;-4.0224264;"1";1;0
948;"";"Ministère de Jesus Christ CPE";5.4545908;-4.0123482;"1";1;0
949;"";"Eglise méthodiste unie côte d'ivoire temple akekoi extension";5.4495836;-4.0156461;"1";1;0
950;"";"Eglise de Jésus Christ des saints des derniers jours";5.4477336;-4.0142889;"1";1;0
951;"";"Eglise protestante évangélique CMACI";5.4460851;-4.0181951;"1";1;0
952;"";"Eglise Pentecôte internationale des élus de Dieu";5.4462662;-4.0149001;"1";1;0
953;"";"Eglise christianisme céleste paroisse mère saint Gabriel";5.4445678;-4.0166808;"1";1;0
954;"";"Eglise Chrétienne Rachetee de Dieu";5.3551844;-3.9777059;"1";1;0
955;"";"INTERNATIONAL FELLOWSHIP OF CHRISTIANS, Eglise";5.3759359;-3.9550862;"1";1;0
956;"";"Eglise Évangélique Palais des Rois";5.3742842;-3.9560997;"1";1;0
957;"";"Mission évangélique prophétique et de restauration";5.3842855;-3.9564105;"1";1;0
958;"";"Alliance de l'Eglise Évangélique Charismatique International";5.3282518;-3.9484122;"1";1;0
959;"";"Eglise évangélique Ciel centre international de l'évangile du libérateur";5.3678612;-3.9468089;"1";1;0
960;"";"Eglise évangélique majestueuse temple la miséricorde";5.366578;-3.9550105;"1";1;0
961;"";"Mission mondial evangelico";5.3651201;-3.9537298;"1";1;0
962;"";"Eglise Universelle";5.3635339;-3.9560198;"1";1;0
963;"";"Eglise évangélique des assemblées de Dieu Akouedo Rehoboth";5.381503;-3.9296842;"1";1;0
964;"";"Eglise Foursquare la porte des cieux";5.3765203;-3.92935;"1";1;0
965;"";"Église protestante évangélique missionnaire riviera faya EPEM";5.3670645;-3.9379716;"1";1;0
966;"";"Eglise consolation et grâce évangélique";5.3597443;-3.9475205;"1";1;0
967;"";"Eglise évangélique des assemblées de Dieu d'Akouedo camp militaire";5.3591857;-3.9476057;"1";1;0
968;"";"mission évangile en action côte d'ivoire";5.3589699;-3.9476047;"1";1;0
969;"";"Eglise protestante CMA riviera triangle";5.3612545;-3.9548098;"1";1;0
970;"";"Paroisse notre Dame de la tendresse";5.3368545;-3.975943;"1";1;0
971;"";"Eglise ebenezer de pentecôte";5.4325953;-4.0135932;"1";1;0
972;"";"Eglise chemin de Sion";5.4382694;-4.0133612;"1";1;0
973;"";"Les ecoles et univetsites de la connaissance de Jesus-Christ";5.4076128;-3.981349;"1";1;0
974;"";"Église";5.4037796;-3.9835075;"1";1;0
975;"";"Eglise Tabernacle de la bénédiction";5.4004711;-3.9778581;"1";1;0
976;"";"Mosquée Cheick";5.4002962;-3.9778742;"1";1;0
977;"";"Eglise baptiste le rocher international";5.4141109;-3.9793937;"1";1;0
978;"";"Centre d'acceuil chretien la montagne de Sion";5.3778599;-3.9871466;"1";1;0
979;"";"Chez Fred m'a fred";5.3761976;-3.928428;"1";1;0
